8485995,44546458,Afam,2015-09-19,1.0,1.0,1,"North Michigan Park, Michigan Park, University Heights",MD,20712,38.945508375789345,-76.97051506299728,Apartment,Entire home/apt,2,1.0,1,1,0.0,100.0,550.0,0.0,0.0,0.0,1,0.0,1,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0.0
8607216,45276150,Francoise,2015-09-28,0.0,0.0,3,"Takoma, Brightwood, Manor Park",MD,20912,38.98419839899345,-77.01999601408954,Bed & Breakfast,Private room,2,1.0,1,1,0.0,225.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0.0
8568945,2245859,Narae,2012-04-28,0.0,0.0,1,"Takoma, Brightwood, Manor Park",MD,20912,38.98289926294389,-77.0176488312119,House,Entire home/apt,7,3.0,4,3,0.0,129.0,799.0,2700.0,99.0,99.0,1,0.0,14,1125,0,0,30,120,0,,,0,0,0,0,0,0,0,0.0
333613,966914,Annie,2011-08-14,1.0,1.0,1,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",DC,20008,38.92876060057413,-77.04808778036296,Apartment,Entire home/apt,1,1.0,1,1,550.0,149.0,999.0,2499.0,0.0,0.0,1,99.0,3,31,0,8,8,18,46,2012-03-11,2015-10-01,100,10,10,10,10,10,10,1.06
1026034,2070536,Joel,2012-04-04,1.0,1.0,2,"Shaw, Logan Circle",DC,20005,38.90901841899183,-77.0331777430025,Apartment,Entire home/apt,4,1.0,1,2,0.0,150.0,1100.0,3700.0,100.0,30.0,2,20.0,2,365,16,46,76,351,84,2013-05-20,2015-09-30,99,10,10,10,10,10,9,2.91
2486785,12725500,Mayrose,2014-03-02,0.53,0.69,1,"Shaw, Logan Circle",DC,20005,38.906831066270954,-77.02987558291768,Apartment,Entire home/apt,4,1.5,1,1,0.0,175.0,1000.0,3100.0,0.0,25.0,2,25.0,1,1125,26,56,86,361,25,2014-04-07,2015-08-01,91,10,8,9,9,10,9,1.38
1822257,9540128,Matt,2013-10-20,1.0,1.0,1,"Shaw, Logan Circle",DC,20001,38.91285513129328,-77.02218392962384,House,Entire home/apt,3,1.0,2,2,0.0,239.0,0.0,3500.0,0.0,50.0,1,0.0,5,1125,10,40,70,345,4,2013-12-16,2014-08-08,100,9,10,10,10,9,10,0.18
5220279,22207701,Trevor,2014-10-06,0.56,0.83,1,"Shaw, Logan Circle",DC,20001,38.9060253264906,-77.02140580725232,Apartment,Private room,4,1.0,1,2,0.0,65.0,425.0,1500.0,0.0,0.0,2,0.0,2,1125,6,33,63,63,2,2015-08-13,2015-08-28,100,10,10,10,10,10,10,1.15
3419118,12772446,Helen,2014-03-03,0.52,0.84,1,"Shaw, Logan Circle",DC,20001,38.908365442193016,-77.02282042693818,Apartment,Private room,2,1.0,1,1,0.0,71.0,500.0,0.0,0.0,12.0,2,25.0,2,14,10,23,49,319,83,2014-06-30,2015-09-25,97,10,9,10,10,9,9,5.4
805961,4240274,Charlie,2012-11-25,0.97,1.0,3,"Shaw, Logan Circle",DC,20001,38.908232415579704,-77.02509193940847,Apartment,Entire home/apt,2,1.0,1,1,0.0,80.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,9,34,64,123,19,2015-07-19,2015-09-27,89,9,9,9,9,9,9,7.4
3362,2798,Ayeh,2008-09-07,1.0,1.0,3,"Shaw, Logan Circle",DC,20001,38.91046091401157,-77.01933067654679,House,Private room,4,2.5,1,3,0.0,250.0,0.0,0.0,0.0,0.0,2,125.0,1,730,14,35,65,340,94,2009-01-21,2015-06-12,95,9,9,10,10,8,9,1.15
93551,481929,Chris,2011-04-03,0.9,1.0,5,"Shaw, Logan Circle",DC,20001,38.9123511972699,-77.01873259775239,House,Private room,2,1.0,1,1,0.0,138.0,1000.0,2494.0,250.0,50.0,1,20.0,1,365,30,60,90,365,47,2011-04-19,2015-09-17,92,9,8,10,10,8,9,0.87
68962,343320,Helen & Journey,2011-01-11,1.0,0.93,1,"Shaw, Logan Circle",DC,20001,38.91042775000025,-77.02061906603801,House,Private room,2,1.0,1,1,0.0,94.0,0.0,0.0,0.0,0.0,1,25.0,2,21,6,26,41,308,150,2011-03-12,2015-09-29,98,10,10,10,10,9,10,2.7
3469191,1640384,Christopher,2012-01-23,1.0,0.5,2,"Shaw, Logan Circle",DC,20001,38.90797862892696,-77.01899722767571,Loft,Entire home/apt,5,2.5,2,2,0.0,283.0,1650.0,4400.0,500.0,120.0,4,50.0,3,1125,0,0,22,297,15,2014-08-05,2015-07-20,100,10,10,10,10,10,10,1.06
6778286,25534764,Joseph,2015-01-03,1.0,0.0,1,"Shaw, Logan Circle",DC,20005,38.90575583018335,-77.02955146632344,Apartment,Entire home/apt,3,1.0,1,3,0.0,127.0,700.0,0.0,0.0,0.0,1,0.0,3,16,0,0,0,0,0,,,0,0,0,0,0,0,0,0.0
495042,871824,Tony,2011-07-26,0.93,0.96,2,"Shaw, Logan Circle",DC,20001,38.908512075782255,-77.02558253160261,Townhouse,Private room,6,1.0,1,3,0.0,79.0,0.0,2000.0,0.0,0.0,1,26.0,1,365,21,46,76,349,69,2012-05-29,2015-09-16,91,9,10,10,10,9,9,1.69
7220873,32791385,Elgeo,2015-05-06,1.0,1.0,1,"Shaw, Logan Circle",DC,20001,38.91358762298939,-77.02563637553857,Apartment,Entire home/apt,3,1.0,1,1,0.0,110.0,600.0,0.0,0.0,0.0,1,0.0,1,1125,0,0,0,62,1,2015-08-03,2015-08-03,100,10,10,10,10,10,10,0.48
7524042,37920286,Capitol Comfort,2015-07-08,1.0,0.97,3,"Shaw, Logan Circle",DC,20001,38.911073878290296,-77.02320663099482,Dorm,Shared room,6,1.0,1,6,0.0,38.0,0.0,0.0,0.0,0.0,1,38.0,1,1125,28,58,88,363,2,2015-08-28,2015-09-04,0,0,0,0,0,0,0,1.62
5990979,8008783,Cliff,2013-08-07,0.92,0.94,30,"Shaw, Logan Circle",DC,20009,38.91285095094802,-77.03385691281318,House,Entire home/apt,9,2.5,3,5,0.0,480.0,3000.0,10500.0,0.0,200.0,6,5.0,3,1125,7,29,55,325,5,2015-05-05,2015-09-29,95,10,10,10,10,10,10,0.99
1086168,5750063,Alex,2013-04-03,0.8,1.0,1,"Shaw, Logan Circle",DC,20005,38.9095093867612,-77.03267770094088,Apartment,Entire home/apt,6,2.0,2,3,0.0,372.0,2275.0,6500.0,0.0,80.0,4,40.0,3,1125,1,21,51,326,33,2013-10-05,2015-09-18,96,10,9,10,10,10,9,1.36
6688513,25197983,Nya,2014-12-25,1.0,1.0,1,"Shaw, Logan Circle",DC,20001,38.91035118673427,-77.02361654527581,Apartment,Entire home/apt,3,1.0,1,2,0.0,125.0,700.0,2625.0,0.0,60.0,2,0.0,1,30,9,27,57,57,11,2015-07-03,2015-09-24,93,9,9,9,10,9,9,3.55
3890477,647625,Ehsan,2011-05-31,1.0,0.79,1,"Shaw, Logan Circle",DC,20005,38.90760295024043,-77.02877664056433,Apartment,Private room,2,1.0,1,1,0.0,89.0,524.0,1848.0,200.0,30.0,1,20.0,1,1125,12,41,71,161,3,2015-05-16,2015-08-29,93,9,9,10,10,10,10,0.64
6262632,22586098,Luisa,2014-10-15,0.4,0.71,2,"Shaw, Logan Circle",DC,20001,38.909903210236294,-77.02164964492246,Apartment,Shared room,1,1.0,1,1,0.0,80.0,518.0,0.0,0.0,0.0,1,0.0,1,1125,25,55,85,360,5,2015-05-08,2015-07-05,96,9,9,9,10,10,9,1.01
1519460,8008783,Cliff,2013-08-07,0.92,0.94,30,"Shaw, Logan Circle",DC,20001,38.90633377312985,-77.02626349357753,Apartment,Entire home/apt,5,1.0,0,3,0.0,90.0,0.0,0.0,0.0,100.0,1,0.0,3,999,11,31,38,313,29,2013-09-19,2015-09-16,91,10,9,9,9,9,9,1.17
5173258,6059772,Jon,2013-04-23,0.92,1.0,4,"Shaw, Logan Circle",DC,20001,38.90712188547945,-77.0190372950761,Apartment,Entire home/apt,3,1.0,0,2,0.0,110.0,700.0,2700.0,0.0,35.0,0,0.0,2,1125,13,40,70,345,32,2015-02-25,2015-09-21,84,9,8,8,8,9,9,4.34
3985441,20655478,Elizabeth,2014-08-28,0.88,1.0,1,"Shaw, Logan Circle",DC,20001,38.91206898653665,-77.0265447673418,Apartment,Entire home/apt,3,1.0,2,3,0.0,100.0,595.0,0.0,0.0,40.0,1,20.0,3,1125,0,0,0,0,1,2015-09-25,2015-09-25,100,10,10,10,10,10,10,1.0
5089898,14039163,Patrick,2014-04-08,1.0,1.0,1,"Shaw, Logan Circle",DC,20009,38.90988181720586,-77.03371969019534,Apartment,Entire home/apt,4,2.0,2,2,0.0,250.0,1000.0,0.0,250.0,75.0,4,25.0,1,100,3,3,10,41,15,2015-03-23,2015-09-21,97,10,9,10,10,10,9,2.31
7150515,2755315,Chito,2012-06-26,1.0,1.0,5,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.84693412008282,-76.99929431752899,House,Private room,1,1.0,1,1,0.0,55.0,195.0,595.0,150.0,75.0,1,25.0,1,1125,30,60,90,364,0,,,0,0,0,0,0,0,0,0.0
7132107,2755315,Chito,2012-06-26,1.0,1.0,5,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.84724289392867,-76.99915558858592,House,Private room,3,1.0,1,2,0.0,55.0,295.0,650.0,150.0,75.0,1,15.0,1,1125,27,57,87,362,5,2015-08-10,2015-09-12,84,10,8,10,9,6,8,2.73
813573,4275311,Danielle,2012-11-28,0.0,0.0,1,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.828052475491035,-77.01045126611366,Apartment,Entire home/apt,2,1.0,1,1,360.0,400.0,0.0,0.0,200.0,0.0,1,0.0,2,4,30,60,90,365,0,,,0,0,0,0,0,0,0,0.0
8473096,2755315,Chito,2012-06-26,1.0,1.0,5,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.848243346944095,-76.99924951505092,House,Private room,1,1.0,1,1,0.0,35.0,165.0,595.0,0.0,25.0,1,0.0,1,1125,25,55,85,360,0,,,0,0,0,0,0,0,0,0.0
2117627,1299708,Wade,2011-10-16,0.0,0.0,1,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.82722273649893,-77.00919578237612,House,Entire home/apt,4,2.0,2,2,0.0,160.0,0.0,0.0,200.0,30.0,1,0.0,2,8,0,0,0,0,5,2015-03-17,2015-06-19,96,10,9,10,10,8,10,0.75
7254795,37984671,Nardyne,2015-07-09,1.0,1.0,2,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.82871929258338,-77.00783413919703,Townhouse,Entire home/apt,4,2.5,2,2,0.0,130.0,800.0,2800.0,300.0,60.0,1,10.0,2,1125,11,41,71,346,1,2015-07-30,2015-07-30,100,10,10,10,10,6,10,0.45
8567059,12745759,Donnice,2014-03-03,1.0,1.0,1,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.82636204488911,-76.9978667102933,Townhouse,Private room,1,1.0,1,1,0.0,50.0,225.0,700.0,0.0,0.0,1,0.0,1,1125,20,43,54,194,0,,,0,0,0,0,0,0,0,0.0
5912004,30275290,Darryl,2015-03-30,0.5,0.0,1,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.83454144969253,-77.00560652875083,House,Private room,2,1.0,1,1,0.0,150.0,600.0,1500.0,0.0,0.0,1,0.0,1,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0.0
2940776,10855700,Nathan,2013-12-27,0.8,0.67,1,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.843063835858494,-76.99158706873646,House,Private room,2,1.5,1,1,0.0,40.0,230.0,0.0,0.0,0.0,1,0.0,1,1125,0,0,0,267,9,2014-05-13,2015-09-17,84,8,8,8,9,8,9,0.53
8519673,2755315,Chito,2012-06-26,1.0,1.0,5,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.84683349521366,-76.99945653408346,House,Private room,2,1.0,1,1,0.0,45.0,195.0,495.0,0.0,0.0,1,0.0,1,1125,26,56,86,354,0,,,0,0,0,0,0,0,0,0.0
8552222,37984671,Nardyne,2015-07-09,1.0,1.0,2,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.8277566120807,-77.00832680323593,Townhouse,Private room,2,2.5,1,1,0.0,55.0,256.0,903.0,300.0,25.0,1,10.0,2,1125,10,40,70,345,0,,,0,0,0,0,0,0,0,0.0
4694155,24266762,Saud,2014-11-28,0.0,0.0,1,"Congress Heights, Bellevue, Washington Highlands",DC,20032,38.82506051904091,-76.99874060485254,Apartment,Entire home/apt,2,1.0,1,1,0.0,200.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,30,60,90,365,1,2015-01-01,2015-01-01,100,10,10,10,10,10,10,0.11
4286181,3517743,Kanita,2012-09-09,1.0,0.88,2,"Douglas, Shipley Terrace",DC,20020,38.850813437991164,-76.98011142153877,House,Private room,2,1.0,1,1,0.0,65.0,350.0,900.0,0.0,0.0,1,15.0,1,1125,3,3,21,296,4,2015-04-19,2015-08-18,100,10,10,10,10,10,10,0.71
2523708,7042945,RoDeece,2013-06-21,1.0,1.0,4,"Douglas, Shipley Terrace",DC,20032,38.84081711771676,-76.97797503750294,House,Private room,4,1.5,1,1,0.0,94.0,559.0,1869.0,95.0,15.0,1,8.0,1,31,26,56,86,361,18,2014-04-07,2015-08-22,98,10,10,10,10,9,10,0.99
861775,3517743,Kanita,2012-09-09,1.0,0.88,2,"Douglas, Shipley Terrace",DC,20020,38.84872746391632,-76.97871482891324,House,Private room,1,1.0,1,1,0.0,65.0,350.0,900.0,0.0,0.0,1,15.0,1,1125,1,31,61,336,2,2015-03-23,2015-08-11,90,8,9,9,10,8,10,0.31
2517969,7042945,RoDeece,2013-06-21,1.0,1.0,4,"Douglas, Shipley Terrace",DC,20032,38.842150402797714,-76.97633323416572,House,Private room,5,1.5,1,1,0.0,64.0,379.0,1129.0,95.0,15.0,1,8.0,1,90,1,31,61,336,115,2014-03-17,2015-09-21,94,10,10,10,10,9,9,6.1
7368860,35672131,Lee,2015-06-12,1.0,1.0,1,"Douglas, Shipley Terrace",DC,20020,38.849812271574855,-76.98289295971323,Townhouse,Private room,2,1.0,1,1,0.0,59.0,375.0,1239.0,0.0,0.0,1,25.0,1,1125,19,48,78,353,18,2015-08-07,2015-09-22,98,10,10,10,10,9,10,9.31
403647,1967019,Lexus,2012-03-19,0.0,0.0,1,"Douglas, Shipley Terrace",DC,20020,38.84921846348855,-76.97884191592946,House,Private room,1,0.0,1,0,0.0,125.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,30,60,90,365,0,,,0,0,0,0,0,0,0,0.0
1875603,7042945,RoDeece,2013-06-21,1.0,1.0,4,"Douglas, Shipley Terrace",DC,20032,38.84222919738344,-76.9764170317204,House,Private room,3,1.5,1,1,0.0,74.0,439.0,1309.0,95.0,15.0,1,8.0,1,90,1,31,61,336,33,2013-12-04,2015-08-31,96,10,10,10,10,9,10,1.48
6133697,31818247,Nell ( & Noel),2015-04-23,1.0,1.0,2,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",DC,20020,38.85328292980264,-76.96826673374336,House,Private room,3,1.0,1,1,0.0,69.0,0.0,0.0,0.0,10.0,2,0.0,1,1125,22,48,78,353,8,2015-07-07,2015-08-02,98,10,10,10,10,9,10,2.7
8523150,2755315,Chito,2012-06-26,1.0,1.0,5,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",DC,20020,38.85760889911464,-76.97440904027914,House,Private room,1,1.0,1,1,0.0,49.0,185.0,575.0,0.0,35.0,1,0.0,1,1125,21,51,81,356,1,2015-09-24,2015-09-24,100,10,10,10,10,10,10,1.0
8172001,43128240,Brandon,2015-09-01,0.0,0.0,1,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",DC,20020,38.85908304330602,-76.96949989584309,Apartment,Private room,2,1.0,1,1,0.0,60.0,350.0,1200.0,100.0,0.0,2,0.0,1,365,30,59,89,364,0,,,0,0,0,0,0,0,0,0.0
7582828,31818247,Nell ( & Noel),2015-04-23,1.0,1.0,2,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",DC,20020,38.851376558127065,-76.97083697098942,House,Private room,2,1.0,1,1,0.0,69.0,0.0,0.0,0.0,10.0,1,0.0,1,1125,13,43,73,348,19,2015-08-05,2015-09-29,98,9,10,10,10,9,10,9.5
5375538,27799880,Jennifer,2015-02-15,1.0,1.0,1,"Near Southeast, Navy Yard",DC,20003,38.87721085934667,-77.00368743828105,Apartment,Entire home/apt,4,1.0,1,2,0.0,157.0,934.0,3297.0,0.0,65.0,2,10.0,2,1125,10,35,65,324,3,2015-08-13,2015-09-05,100,10,10,10,10,10,10,1.73
6564932,33811658,Subrena,2015-05-20,1.0,0.94,1,"Near Southeast, Navy Yard",DC,20003,38.87995988798619,-77.00649062815522,Apartment,Entire home/apt,3,1.0,1,1,0.0,128.0,684.0,0.0,0.0,40.0,3,45.0,1,1125,5,18,37,301,9,2015-06-06,2015-09-18,100,10,10,10,10,10,10,2.25
3504621,112193,Jayne,2010-04-22,1.0,1.0,1,"Near Southeast, Navy Yard",DC,20003,38.877098300863516,-77.00458358162602,Apartment,Entire home/apt,2,1.0,1,1,0.0,135.0,900.0,2500.0,150.0,95.0,1,0.0,6,1125,6,30,45,138,6,2014-08-20,2015-08-17,97,10,9,10,10,9,10,0.44
2237591,487346,Jack,2011-04-05,0.8,0.8,1,"Near Southeast, Navy Yard",DC,20003,38.879616192921404,-77.00434209109298,House,Private room,2,1.0,1,1,0.0,90.0,425.0,1100.0,0.0,0.0,1,0.0,2,1125,0,22,52,327,6,2014-05-25,2015-09-12,97,10,9,10,10,10,10,0.36
4468217,23182731,M. Reese,2014-10-31,0.5,0.8,1,"Near Southeast, Navy Yard",DC,20003,38.87834062377633,-77.00073848638633,Apartment,Entire home/apt,2,1.0,1,1,0.0,102.0,650.0,1850.0,100.0,49.0,2,0.0,5,31,5,30,60,335,6,2014-12-14,2015-08-08,88,10,9,9,10,10,10,0.61
8089814,42721155,Seth,2015-08-27,1.0,1.0,1,"Near Southeast, Navy Yard",DC,20003,38.87837493420904,-77.00800167636967,Apartment,Entire home/apt,3,1.0,1,1,0.0,99.0,650.0,0.0,100.0,50.0,1,0.0,1,19,17,17,17,22,0,,,0,0,0,0,0,0,0,0.0
5759630,26806034,Darik,2015-01-27,0.0,0.0,1,"Near Southeast, Navy Yard",DC,20003,38.87653673919233,-77.00623635021138,Apartment,Entire home/apt,2,1.0,1,1,0.0,195.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,0,0,0,167,1,2015-04-25,2015-04-25,100,10,10,10,10,10,10,0.19
321642,1632216,Louisa,2012-01-20,1.0,1.0,1,"Near Southeast, Navy Yard",DC,20003,38.88032416553072,-77.00196170311936,Apartment,Entire home/apt,4,1.0,1,2,0.0,160.0,800.0,2400.0,200.0,50.0,1,0.0,1,1125,12,42,72,347,59,2012-05-19,2015-09-18,92,9,9,10,10,10,9,1.44
7219322,33664909,Audrey,2015-05-18,1.0,0.89,2,"Near Southeast, Navy Yard",DC,20003,38.88008663313953,-77.00731286761899,Apartment,Private room,2,1.0,1,1,0.0,95.0,800.0,2000.0,0.0,100.0,1,45.0,1,1125,16,16,16,287,1,2015-08-02,2015-08-02,80,10,10,10,10,10,8,0.48
7973221,42060546,Amy,2015-08-20,0.33,1.0,1,"Near Southeast, Navy Yard",DC,20003,38.878618436239776,-77.00598246727866,Apartment,Entire home/apt,2,1.0,1,1,0.0,120.0,0.0,0.0,0.0,0.0,1,0.0,1,1125,2,11,19,294,0,,,0,0,0,0,0,0,0,0.0
8191407,1730491,Renny,2012-02-10,1.0,0.63,2,"Near Southeast, Navy Yard",DC,20003,38.8758404591324,-76.99908601130674,Apartment,Entire home/apt,6,2.0,2,3,0.0,249.0,1250.0,4000.0,0.0,59.0,6,75.0,2,180,0,30,60,150,0,,,0,0,0,0,0,0,0,0.0
7860122,41426628,Leslie,2015-08-13,1.0,1.0,1,"Near Southeast, Navy Yard",DC,20003,38.88045027061639,-77.00651487497946,Apartment,Entire home/apt,2,1.0,1,1,0.0,88.0,524.0,1848.0,200.0,35.0,1,0.0,3,1125,1,1,1,25,1,2015-09-23,2015-09-23,100,8,10,10,10,8,10,1.0
7973954,42082413,Zachary,2015-08-21,1.0,1.0,1,"Near Southeast, Navy Yard",DC,20003,38.87869081735522,-77.00537826706775,Apartment,Private room,2,1.0,1,1,0.0,90.0,500.0,0.0,95.0,10.0,1,0.0,1,1125,0,0,0,0,2,2015-09-09,2015-09-14,100,10,10,10,10,10,10,2.0
8503615,44777359,Candice,2015-09-21,0.9,1.0,1,"Near Southeast, Navy Yard",DC,20003,38.877449708621754,-77.0057126868622,Apartment,Entire home/apt,2,1.0,0,1,0.0,150.0,600.0,2500.0,0.0,0.0,1,0.0,1,1125,7,23,50,325,0,,,0,0,0,0,0,0,0,0.0
